epoch,reward,complexity,length,is_physical,is_elite,program,program_prefix
0,0.021104420925062595,17.0,17,True,False,((((((((x)**(2)))**(-1))/x)+(((((((x)**(-1))*x))**(0.5)))**(3)))/x)+((x)**(3))),[add div add div inv n2 x x n3 sqrt mul inv x x x n3 x]
0,0.6247702698611171,17.0,17,True,True,(log((((((((((x-((x)**(-1))))**(2))/x)/x)*x))**(2))*x))+x),[add log mul n2 mul div div n2 sub x inv x x x x x x]
0,0.22596193823847452,15.0,15,True,False,((((x)**(-1))/(((((exp(x)-(((((x)**(0.5))*x))**(-1))))**(2)))**(-1)))/x),[div div inv x inv n2 sub exp x inv mul sqrt x x x]
0,0.32666493272603253,20.0,20,True,False,(exp(((((((((log((((x+x))**(3))))**(2)))**(-1))-(x*x))-x)-x)*x))*x),[mul exp mul sub sub sub inv n2 log n3 add x x mul x x x x x x]
0,1.6542649583218543e-12,14.0,14,True,False,((((((((((exp((x*((((x)**(0.5)))**(3)))))**(3)))**(0.5))/x))**(0.5)))**(3))-x),[sub n3 sqrt div sqrt n3 exp mul x n3 sqrt x x x]
0,5.6568542323793664e-18,14.0,14,True,False,(((((((((((((exp(x))**(2)))**(2))*((x)**(-1))))**(0.5))-x)+x))**(3)))**(3)),[n3 n3 add sub sqrt mul n2 n2 exp x inv x x x]
0,0.3266316347104093,18.0,18,True,False,((((((exp(((((x)**(0.5))+log(((((x)**(0.5)))**(0.5))))/x))*(x-x))*x))**(-1)))**(3)),[n3 inv mul mul exp div add sqrt x log sqrt sqrt x x sub x x x]
0,0.17336112214017443,13.0,13,True,False,((((x)**(2))-((x)**(-1)))+(((((((x)**(-1))/exp(x)))**(2)))**(2))),[add sub n2 x inv x n2 n2 div inv x exp x]
0,0.333409825501188,13.0,13,True,False,((log(((((((exp((((x)**(2))*x)))**(-1))-x)*x))**(0.5))))**(-1)),[inv log sqrt mul sub inv exp mul n2 x x x x]
0,0.3482716768651063,19.0,19,True,False,log((((x/exp((((x/(((((x)**(-1)))**(0.5))/x))-x)/x)))/x)-x)),[log sub div div x exp div sub div x div sqrt inv x x x x x x]
0,8.841929923550656e-35,19.0,19,True,False,exp((((((log(((((((((((x)**(2)))**(3))/((x)**(0.5)))-x)*x)*x))**(3))))**(2)))**(2))*x)),[exp mul n2 n2 log n3 mul mul sub div n3 n2 x sqrt x x x x x]
0,0.3290296351876186,16.0,16,True,False,((exp((((x-(((((((((x)**(0.5)))**(0.5))/log(x)))**(0.5))/x)/x)))**(0.5))))**(-1)),[inv exp sqrt sub x div div sqrt div sqrt sqrt x log x x x]
0,0.2443597859190233,23.0,23,True,False,(((((((((((((((((x*x))**(-1))/x)/x)-x)*x)*x))**(2)))**(2))-x)+x))**(-1))-x),[sub inv add sub n2 n2 mul mul sub div div inv mul x x x x x x x x x x]
0,0.3235596247827206,16.0,16,True,False,((((x*((log(((((x+(((x)**(3))/x))/x))**(0.5))))**(2))))**(-1))/x),[div inv mul x n2 log sqrt div add x div n3 x x x x]
0,0.09746833205180454,21.0,21,True,False,((((((((((exp(((((x)**(0.5)))**(0.5))))**(2))-(((x+x))**(-1)))-x)/x)+x)/x)+x))**(2)),[n2 add div add div sub sub n2 exp sqrt sqrt x inv add x x x x x x x]
0,0.34698950081700736,14.0,14,True,False,exp(((((((((((((((((x)**(3)))**(0.5))/((x)**(3)))-x))**(3)))**(2)))**(2)))**(2)))**(-1))),[exp inv n2 n2 n2 n3 sub div sqrt n3 x n3 x x]
0,0.3291537004740913,17.0,17,True,False,exp(((((((x/((((log(x)/x))**(-1))/x)))**(0.5))+x)-x)-x)),[exp sub sub add sqrt div x div inv div log x x x x x x]
0,8.269114574890967e-12,16.0,16,True,False,(((log(x)*(((log((((exp(x)+(((x*x))**(2))))**(2))))**(3))-x)))**(3)),[n3 mul log x sub n3 log n2 add exp x n2 mul x x x]
0,0.3266316347104093,17.0,17,True,False,(x-((((exp((((log(((x-x)/x)))**(2))+x))/x))**(-1))+x)),[sub x add inv div exp add n2 log div sub x x x x x x]
0,0.3550752002641165,16.0,16,True,False,log(((((x)**(-1))+exp(((((((((((x)**(0.5))*x)*x))**(-1)))**(3)))**(2))))-x)),[log sub add inv x exp n2 n3 inv mul mul sqrt x x x x]
0,0.3462121970685898,19.0,19,True,False,((exp((((((((((((((((((x)**(3))*x))**(0.5))/x))**(0.5))+x))**(2))*x)*x))**(0.5)))**(-1))))**(-1)),[inv exp inv sqrt mul mul n2 add sqrt div sqrt mul n3 x x x x x x]
0,0.4089796147576805,13.0,13,True,False,log(((((((x+((exp(((x)**(-1))))**(0.5))))**(2))*(x+x)))**(3))),[log n3 mul n2 add x sqrt exp inv x add x x]
0,0.27850243994973184,20.0,20,True,False,(((((x)**(-1)))**(0.5))+(((((((((x-x)-x)-x)+x))**(0.5))-x)/x)*x)),[add sqrt inv x mul div sub sqrt add sub sub sub x x x x x x x x]
0,0.23677075687723656,14.0,14,True,False,((((log(((((((((((((x)**(3)))**(2))+x))**(3)))**(0.5))-((x)**(0.5))))**(0.5))))**(-1)))**(3)),[n3 inv log sqrt sub sqrt n3 add n2 n3 x x sqrt x]
0,1.9724223039905128e-05,20.0,20,True,False,exp((x*(((((((((((x)**(0.5))*(((x-x)+x)/x)))**(0.5)))**(-1))*x)/x))**(-1)))),[exp mul x inv div mul inv sqrt mul sqrt x div add sub x x x x x x]
